1943,United Kingdom,2
1943,Italy,3
1943,Myanmar,2
1943,Libya,1
1943,Solomon Islands,1
1943,Guinea,1
1943,Philippines,1
1943,Indonesia,1
1943,France,1
1943,United States,11
1943,Malaysia,1
1943,China,5
1943,Germany,4
1943,Egypt,2
1943,Japan,4
1943,Norway,1
1943,Russia,2
1943,Tunisia,1
1981,Turkey,3
1981,Afghanistan,18
1981,Turkmenistan,20
1981,Panama,5
1981,Lithuania,20
1981,Costa Rica,2
1981,Cambodia,8
1981,France,1
1981,Ethiopia,1
1981,Honduras,2
1981,Somalia,1
1981,Peru,3
1981,Laos,2
1981,Argentina,2
1981,Bolivia,1
1981,Venezuela,2
1981,Nigeria,4
1981,Ecuador,3
1981,Ghana,1
1981,United Kingdom,2
1981,Israel,11
1981,Australia,2
1981,Iran,11
1981,Western Sahara,1
1981,Algeria,2
1981,Cuba,2
1981,El Salvador,3
1981,Zambia,1
1981,United States,93
1981,Trinidad and Tobago,1
1981,Zimbabwe,2
1981,Germany,2
1981,Armenia,20
1981,Puerto Rico,1
1981,China,7
1981,Haiti,1
1981,Iraq,1
1981,Kazakhstan,20
1981,Poland,5
1981,Spain,1
1981,Ukraine,20
1981,Liberia,2
1981,Kyrgyzstan,20
1981,Georgia,20
1981,Chile,1
1981,Libya,2
1981,Jamaica,1
1981,Tanzania,1
1981,Mexico,7
1981,Moldova,20
1981,North Korea,3
1981,Philippines,1
1981,Vietnam,7
1981,Namibia,3
1981,Thailand,2
1981,Belarus,20
1981,New Zealand,2
1981,Russia,20
1981,Brazil,2
1981,Pakistan,7
1981,Angola,1
1981,Chad,2
1981,Estonia,20
1981,Morocco,1
1981,Nicaragua,3
1981,Tajikistan,20
1981,Uruguay,1
1981,India,2
1981,Azerbaijan,20
1981,Uzbekistan,20
1981,Egypt,7
1981,Latvia,20
1981,Mozambique,1
1981,Tunisia,1
1981,Colombia,2
1981,Greece,2
1981,Paraguay,1
1981,Japan,6
1981,South Korea,3
1981,Cyprus,1
1981,Botswana,1
2009,Afghanistan,2
2009,Israel,1
2009,Pakistan,1
2009,North Korea,1
2009,China,1
2009,Germany,1
2009,Japan,1
2009,South Korea,1
2009,Iraq,4
2009,United States,22
1859,United Kingdom,4
1859,Georgia,1
1859,Honduras,1
1859,Cuba,2
1859,Panama,1
1859,Mexico,27
1859,Costa Rica,1
1859,France,3
1859,United States,30
1859,China,4
1859,Paraguay,6
1859,Nicaragua,4
1859,Russia,2
1859,Spain,3
1800,United States,7
1800,United Kingdom,1
1800,Germany,1
1800,France,1
1877,Turkey,1
1877,Brazil,1
1877,Italy,2
1877,Cuba,2
1877,Mexico,7
1877,France,1
1877,United States,37
1877,Guatemala,2
1877,Germany,2
1877,United Kingdom,2
1877,Venezuela,3
1877,Russia,1
1877,Spain,1
1988,Canada,1
1988,Afghanistan,1
1988,Angola,1
1988,Mexico,1
1988,Cambodia,1
1988,United States,31
1988,Nicaragua,5
1923,Canada,1
1923,United Kingdom,1
1923,Georgia,1
1923,Mexico,1
1923,Panama,2
1923,France,1
1923,United States,9
1923,Germany,2
1923,Russia,5
1921,United States,3
1921,Russia,4
1833,Brazil,1
1833,Bahamas,1
1833,Colombia,2
1833,Portugal,3
1833,Cuba,1
1833,Denmark,1
1833,France,3
1833,United States,45
1833,United Kingdom,1
1833,Peru,1
1833,Puerto Rico,1
1833,Belgium,1
1833,Bolivia,1
1833,Venezuela,1
1833,Russia,1
1833,Spain,10
1927,Canada,3
1927,United Kingdom,1
1927,Cuba,3
1927,Panama,2
1927,Mexico,3
1927,United States,15
1927,China,2
1927,Japan,1
1927,Nicaragua,1
2005,Ukraine,2
2005,Pakistan,1
2005,Saudi Arabia,2
2005,Iran,1
2005,Afghanistan,3
2005,Egypt,1
2005,Lebanon,1
2005,Israel,2
2005,North Korea,2
2005,Morocco,1
2005,Jordan,1
2005,Palestine,1
2005,South Korea,1
2005,Iraq,14
2005,United States,24
1952,Turkey,2
1952,Turkmenistan,3
1952,Lithuania,3
1952,Cambodia,2
1952,Laos,2
1952,Australia,1
1952,Iran,2
1952,Armenia,3
1952,Kazakhstan,3
1952,Ukraine,3
1952,Kyrgyzstan,3
1952,Georgia,3
1952,Philippines,1
1952,Moldova,3
1952,United States,3
1952,Vietnam,2
1952,Belarus,3
1952,New Zealand,1
1952,Russia,3
1952,North Korea,11
1952,Estonia,3
1952,India,4
1952,Azerbaijan,3
1952,Uzbekistan,3
1952,Malaysia,1
1952,Latvia,3
1952,Greece,2
1952,Paraguay,1
1952,Japan,1
1952,South Korea,11
1952,Tajikistan,3
1846,United Kingdom,6
1846,Cuba,2
1846,Mexico,157
1846,France,5
1846,United States,102
1846,Belgium,1
1846,Spain,16
1832,Brazil,1
1832,United Kingdom,1
1832,Georgia,2
1832,Colombia,1
1832,Portugal,1
1832,Mexico,2
1832,Denmark,1
1832,United States,14
1832,Austria,1
1832,Peru,2
1832,Bolivia,1
1832,Russia,1
1832,Spain,3
1959,United States,17
1959,Taiwan,1
1959,Lebanon,1
1958,Ukraine,2
1958,Uzbekistan,2
1958,Kyrgyzstan,2
1958,Georgia,2
1958,Turkmenistan,2
1958,Estonia,2
1958,Tajikistan,2
1958,Lithuania,2
1958,Azerbaijan,2
1958,Latvia,2
1958,Moldova,2
1958,United States,8
1958,Belarus,2
1958,Armenia,2
1958,Kazakhstan,2
1958,Russia,2
1842,Brazil,1
1842,United Kingdom,6
1842,Mexico,7
1842,United States,27
1842,Spain,1
1842,Chile,2
1842,Ecuador,1
1902,United Kingdom,1
1902,Mexico,1
1902,Panama,2
1902,Cuba,6
1902,United States,10
1902,China,2
1902,Colombia,1
1902,Philippines,2
1817,United States,17
1817,United Kingdom,1
1817,Georgia,3
1817,Spain,4
1817,Mexico,2
1998,Ukraine,1
1998,Pakistan,1
1998,Czech Republic,1
1998,Poland,1
1998,Indonesia,1
1998,India,1
1998,North Korea,2
1998,Vietnam,1
1998,China,1
1998,Thailand,1
1998,Hungary,1
1998,South Korea,3
1998,Iraq,1
1998,United States,48
1998,Russia,1
1889,Canada,2
1889,Turkey,2
1889,Italy,2
1889,Costa Rica,1
1889,France,2
1889,Peru,2
1889,Bolivia,2
1889,Venezuela,2
1889,Ecuador,1
1889,Cuba,1
1889,China,3
1889,Puerto Rico,1
1889,Belgium,1
1889,Germany,3
1889,Spain,2
1889,North Korea,1
1889,Switzerland,1
1889,Russia,1
1889,Brazil,3
1889,United States,37
1889,Honduras,1
1889,Portugal,2
1889,Uruguay,1
1889,Mexico,1
1889,India,1
1889,United Kingdom,4
1889,Paraguay,1
1889,Japan,2
1889,South Korea,1
1889,Nicaragua,2
1888,Canada,5
1888,Brazil,1
1888,Costa Rica,1
1888,France,3
1888,Bahamas,1
1888,Peru,2
1888,Bolivia,1
1888,Venezuela,2
1888,Ecuador,1
1888,China,1
1888,Chile,1
1888,Germany,1
1888,Denmark,1
1888,United States,23
1888,Russia,1
1888,North Korea,2
1888,Honduras,1
1888,Mexico,4
1888,United Kingdom,3
1888,Japan,3
1888,South Korea,2
1888,Nicaragua,1
1815,United States,9
1815,United Kingdom,1
1980,Canada,3
1980,Afghanistan,18
1980,Bangladesh,1
1980,Panama,2
1980,Nepal,1
1980,Lithuania,27
1980,Cambodia,6
1980,Georgia,27
1980,Somalia,1
1980,Peru,1
1980,Laos,1
1980,Bolivia,1
1980,Norway,1
1980,Ecuador,2
1980,Turkmenistan,27
1980,United Kingdom,1
1980,Israel,5
1980,Australia,2
1980,Iran,11
1980,Cuba,3
1980,Venezuela,2
1980,United States,78
1980,Zimbabwe,1
1980,Germany,1
1980,Armenia,27
1980,China,14
1980,Kazakhstan,27
1980,Philippines,1
1980,Spain,1
1980,Ukraine,27
1980,Kyrgyzstan,27
1980,Netherlands,1
1980,Western Sahara,1
1980,Turkey,2
1980,Finland,1
1980,Moldova,27
1980,North Korea,3
1980,Morocco,2
1980,Sweden,1
1980,Vietnam,6
1980,Ireland,1
1980,Thailand,2
1980,Namibia,2
1980,Belarus,27
1980,New Zealand,1
1980,Russia,27
1980,Brazil,2
1980,Pakistan,13
1980,Portugal,1
1980,Estonia,27
1980,Mexico,1
1980,Nicaragua,1
1980,Tajikistan,27
1980,India,2
1980,Azerbaijan,27
1980,Uzbekistan,27
1980,Egypt,5
1980,Austria,1
1980,Latvia,27
1980,Greece,1
1980,Sri Lanka,1
1980,Japan,9
1980,South Korea,3
1980,Cyprus,1
1965,Ukraine,2
1965,Uzbekistan,2
1965,Kyrgyzstan,2
1965,Belarus,2
1965,Turkmenistan,2
1965,Estonia,2
1965,Tajikistan,2
1965,Lithuania,2
1965,Azerbaijan,2
1965,Latvia,2
1965,Moldova,2
1965,United States,16
1965,Georgia,2
1965,Germany,1
1965,Armenia,2
1965,Kazakhstan,2
1965,Russia,2
2012,Pakistan,1
2012,Israel,1
2012,Iraq,3
2012,Iran,4
2012,Myanmar,1
2012,Afghanistan,3
2012,Panama,1
2012,North Korea,1
2012,Germany,1
2012,Colombia,1
2012,China,4
2012,South Korea,2
2012,Yemen,1
2012,United States,39
2012,Russia,1
1966,Turkey,1
1966,Turkmenistan,1
1966,Lithuania,1
1966,Belarus,1
1966,Cuba,1
1966,China,1
1966,Armenia,1
1966,Kazakhstan,1
1966,Ukraine,1
1966,Kyrgyzstan,1
1966,Georgia,1
1966,Moldova,1
1966,United States,17
1966,Latvia,1
1966,South Korea,2
1966,Russia,1
1966,North Korea,2
1966,Estonia,1
1966,Azerbaijan,1
1966,Uzbekistan,1
1966,Vietnam,32
1966,Greece,1
1966,Taiwan,1
1966,Tajikistan,1
1804,United States,2
1804,Spain,2
1804,France,1
1900,Brazil,2
1900,Italy,3
1900,Costa Rica,1
1900,France,4
1900,Peru,1
1900,Bolivia,2
1900,Norway,2
1900,Ecuador,1
1900,Cuba,13
1900,Guatemala,1
1900,China,21
1900,Armenia,1
1900,Puerto Rico,4
1900,Belgium,2
1900,Germany,5
1900,Dominican Republic,2
1900,Spain,11
1900,Netherlands,2
1900,Denmark,2
1900,Philippines,11
1900,Mexico,4
1900,United States,63
1900,Sweden,2
1900,Thailand,1
1900,Russia,3
1900,Honduras,2
1900,Portugal,3
1900,South Africa,1
1900,Haiti,1
1900,United Kingdom,6
1900,Austria,1
1900,Colombia,1
1900,Japan,5
1900,Nicaragua,4
1901,Canada,1
1901,United Kingdom,2
1901,Australia,1
1901,Italy,1
1901,Cuba,7
1901,Philippines,15
1901,Indonesia,1
1901,Mexico,5
1901,South Africa,1
1901,British India,1
1901,United States,27
1901,China,15
1901,Puerto Rico,6
1901,Germany,2
1901,New Zealand,1
1901,Spain,2
1882,Turkey,2
1882,Brazil,1
1882,Madagascar,1
1882,Italy,2
1882,Peru,3
1882,France,2
1882,Georgia,1
1882,Slovakia,1
1882,Ireland,1
1882,Bolivia,2
1882,Venezuela,3
1882,Czech Republic,1
1882,Montenegro,1
1882,Slovenia,1
1882,Guatemala,1
1882,China,3
1882,Bosnia and Herzegovina,1
1882,Chile,7
1882,Belgium,1
1882,Thailand,2
1882,Sierra Leone,1
1882,Spain,2
1882,Ukraine,1
1882,Liberia,1
1882,Netherlands,1
1882,Denmark,1
1882,Poland,1
1882,North Korea,1
1882,Croatia,1
1882,Hungary,1
1882,Switzerland,3
1882,Russia,3
1882,United States,19
1882,Romania,1
1882,Mexico,5
1882,Egypt,1
1882,Serbia,1
1882,United Kingdom,3
1882,Austria,1
1882,Greece,1
1882,Japan,2
1882,South Korea,1
1883,Canada,1
1883,Turkey,3
1883,Madagascar,1
1883,Italy,1
1883,France,3
1883,Peru,2
1883,Bolivia,1
1883,Norway,1
1883,Cuba,3
1883,Venezuela,2
1883,China,6
1883,Chile,4
1883,Puerto Rico,2
1883,Belgium,1
1883,Germany,1
1883,Spain,2
1883,Liberia,2
1883,Denmark,1
1883,Indonesia,1
1883,North Korea,4
1883,Sweden,1
1883,Thailand,2
1883,Switzerland,1
1883,Brazil,3
1883,Bulgaria,1
1883,United States,29
1883,Mexico,8
1883,Egypt,1
1883,United Kingdom,1
1883,Austria,1
1883,Japan,3
1883,South Korea,4
1906,Canada,1
1906,Brazil,4
1906,Italy,1
1906,Panama,5
1906,Georgia,1
1906,Peru,1
1906,Argentina,2
1906,Bolivia,1
1906,Ecuador,1
1906,Cuba,10
1906,Guatemala,2
1906,Germany,1
1906,Chile,1
1906,Netherlands,1
1906,Philippines,4
1906,United States,46
1906,Morocco,2
1906,Switzerland,1
1906,Russia,5
1906,Honduras,2
1906,Uruguay,1
1906,Mexico,5
1906,United Kingdom,2
1906,Colombia,1
1906,Paraguay,1
1906,Japan,15
1907,Canada,3
1907,United Kingdom,3
1907,Australia,3
1907,Honduras,2
1907,Cuba,3
1907,Panama,2
1907,Mexico,10
1907,France,1
1907,United States,48
1907,Philippines,4
1907,Guatemala,1
1907,China,7
1907,Germany,8
1907,Japan,3
1907,New Zealand,1
1907,Nicaragua,1
1907,Russia,1
1867,Brazil,2
1867,United Kingdom,6
1867,Netherlands,1
1867,Italy,1
1867,Chile,1
1867,Mexico,1
1867,Denmark,1
1867,Indonesia,3
1867,India,2
1867,France,1
1867,United States,17
1867,Switzerland,1
1867,Sweden,1
1867,Germany,1
1867,Paraguay,1
1867,Ireland,1
1867,Belgium,1
1867,Russia,3
1867,Spain,4
1866,Canada,2
1866,United Kingdom,5
1866,Italy,1
1866,Mexico,10
1866,France,8
1866,United States,33
1866,Austria,1
1866,Germany,2
1866,Ireland,5
1866,Greece,1
1866,Russia,1
1809,United States,10
1809,France,1
1861,United States,9
1861,Liberia,1
1861,Lebanon,1
1861,China,2
1861,Mexico,1
1860,Brazil,2
1860,United Kingdom,5
1860,Honduras,4
1860,Cuba,3
1860,Panama,1
1860,Mexico,12
1860,Costa Rica,2
1860,France,8
1860,United States,41
1860,Austria,1
1860,China,3
1860,Japan,2
1860,Nicaragua,3
1860,Russia,2
1860,Spain,8
1872,Canada,1
1872,Brazil,5
1872,Australia,1
1872,Cuba,5
1872,Venezuela,1
1872,Panama,1
1872,Mexico,5
1872,India,1
1872,France,2
1872,United States,47
1872,Sweden,1
1872,China,4
1872,Germany,3
1872,United Kingdom,11
1872,Switzerland,1
1872,Japan,5
1872,New Zealand,2
1872,Norway,1
1872,Russia,2
1872,Spain,4
1910,Canada,6
1910,Turkey,2
1910,Panama,12
1910,France,1
1910,Peru,2
1910,Argentina,1
1910,Venezuela,2
1910,Ecuador,2
1910,Cuba,1
1910,Montenegro,3
1910,China,20
1910,Chile,2
1910,Germany,1
1910,Liberia,3
1910,Netherlands,1
1910,Philippines,5
1910,Indonesia,1
1910,North Korea,2
1910,Russia,1
1910,Brazil,1
1910,Bulgaria,1
1910,United States,103
1910,Honduras,3
1910,Portugal,1
1910,Mexico,3
1910,United Kingdom,7
1910,Japan,4
1910,South Korea,2
1910,Nicaragua,7
1858,Brazil,6
1858,Liberia,2
1858,Cuba,13
1858,Panama,5
1858,Mexico,16
1858,Costa Rica,6
1858,France,5
1858,United States,70
1858,China,3
1858,United Kingdom,8
1858,Paraguay,3
1858,Japan,2
1858,Nicaragua,14
1858,Russia,1
1858,Spain,11
1878,Brazil,1
1878,Italy,1
1878,Cuba,1
1878,Mexico,3
1878,United States,24
1878,Colombia,1
1878,Paraguay,1
1878,Japan,2
1878,Bolivia,1
1878,Spain,1
1808,United States,8
1808,United Kingdom,2
1808,Spain,1
1808,France,3
1908,Australia,1
1908,Cuba,2
1908,Panama,6
1908,Mexico,1
1908,United States,26
1908,China,16
1908,Germany,1
1908,Palestine,1
1908,Japan,5
1908,New Zealand,1
1908,Philippines,3
1852,Liberia,1
1852,Netherlands,1
1852,Cuba,4
1852,Mexico,11
1852,Venezuela,1
1852,Uruguay,1
1852,Costa Rica,1
1852,France,6
1852,United States,29
1852,China,2
1852,United Kingdom,6
1852,Peru,3
1852,Japan,3
1852,Nicaragua,4
1852,Spain,1
1875,Turkey,1
1875,United Kingdom,4
1875,Colombia,1
1875,Portugal,1
1875,Cuba,11
1875,Mexico,5
1875,France,3
1875,United States,58
1875,Chile,1
1875,Belgium,1
1875,Venezuela,1
1875,Spain,10
1909,Canada,4
1909,Turkey,2
1909,Italy,2
1909,Czech Republic,1
1909,Panama,7
1909,Hungary,1
1909,France,3
1909,Slovakia,1
1909,Peru,2
1909,Bolivia,2
1909,Norway,1
1909,Cuba,2
1909,Venezuela,2
1909,Montenegro,1
1909,Slovenia,1
1909,China,7
1909,Bosnia and Herzegovina,1
1909,Chile,3
1909,Belgium,2
1909,Germany,4
1909,Dominican Republic,1
1909,Sierra Leone,1
1909,Spain,1
1909,Ukraine,1
1909,Liberia,5
1909,Netherlands,3
1909,Denmark,1
1909,Philippines,3
1909,United States,57
1909,Sweden,1
1909,Croatia,1
1909,Thailand,1
1909,Poland,1
1909,Russia,3
1909,Romania,1
1909,Mexico,1
1909,Serbia,1
1909,United Kingdom,10
1909,Austria,1
1909,Congo,1
1909,Japan,6
1909,Nicaragua,2
1874,Turkey,1
1874,United Kingdom,2
1874,Georgia,1
1874,Cuba,1
1874,Mexico,4
1874,France,2
1874,United States,34
1874,Switzerland,2
1874,China,3
1874,Germany,1
1874,Ecuador,1
1874,Peru,2
1874,Belgium,2
1874,Japan,6
1874,Taiwan,1
1874,Venezuela,1
1874,Russia,2
1874,Spain,6
1873,Canada,1
1873,Brazil,1
1873,Italy,2
1873,France,2
1873,Bolivia,1
1873,Norway,1
1873,Ecuador,1
1873,Cuba,9
1873,China,1
1873,Belgium,1
1873,Germany,3
1873,Spain,5
1873,Netherlands,1
1873,Denmark,1
1873,Turkey,1
1873,United States,46
1873,Sweden,1
1873,Russia,2
1873,Mexico,2
1873,Egypt,1
1873,United Kingdom,4
1873,Japan,2
1953,Turkey,2
1953,Italy,1
1953,Turkmenistan,11
1953,Lithuania,11
1953,Cambodia,3
1953,France,1
1953,Laos,3
1953,Uzbekistan,11
1953,Israel,1
1953,Belarus,11
1953,Iran,2
1953,China,4
1953,Armenia,11
1953,Germany,4
1953,Kazakhstan,11
1953,Ukraine,11
1953,Kyrgyzstan,11
1953,Georgia,11
1953,Libya,1
1953,Philippines,2
1953,Indonesia,1
1953,Moldova,11
1953,North Korea,6
1953,Vietnam,3
1953,South Korea,6
1953,Russia,12
1953,Pakistan,1
1953,Myanmar,1
1953,Estonia,11
1953,Tajikistan,11
1953,India,1
1953,Azerbaijan,11
1953,United Kingdom,1
1953,Malaysia,1
1953,Latvia,11
1953,Greece,3
1953,Sri Lanka,1
1953,Japan,3
1953,Taiwan,1
1953,United States,14
1975,Ukraine,2
1975,United States,14
1975,Kyrgyzstan,2
1975,Belarus,2
1975,Turkmenistan,2
1975,Estonia,2
1975,Tajikistan,2
1975,Georgia,2
1975,Lithuania,2
1975,Azerbaijan,2
1975,Latvia,2
1975,Moldova,2
1975,North Korea,1
1975,Uzbekistan,2
1975,Vietnam,1
1975,China,1
1975,Armenia,2
1975,Japan,2
1975,South Korea,2
1975,Kazakhstan,2
1975,Russia,2
1796,Canada,1
1796,United Kingdom,5
1796,Georgia,1
1796,Indonesia,3
1796,United States,16
1796,Spain,2
1962,Ukraine,1
1962,Uzbekistan,1
1962,Kyrgyzstan,1
1962,Belarus,1
1962,Turkmenistan,1
1962,Estonia,1
1962,Tajikistan,1
1962,Lithuania,1
1962,Azerbaijan,1
1962,Latvia,1
1962,Moldova,1
1962,United States,18
1962,Congo,2
1962,Georgia,1
1962,China,1
1962,United Kingdom,1
1962,Armenia,1
1962,Dominican Republic,1
1962,Kazakhstan,1
1962,Russia,1
1963,Turkmenistan,1
1963,Guinea,1
1963,Lithuania,1
1963,France,1
1963,Belarus,1
1963,Cuba,5
1963,China,2
1963,Armenia,1
1963,Germany,1
1963,Kazakhstan,1
1963,Ukraine,1
1963,Kyrgyzstan,1
1963,Georgia,1
1963,Moldova,1
1963,United States,8
1963,Sweden,1
1963,Latvia,1
1963,Russia,1
1963,North Korea,1
1963,Estonia,1
1963,India,2
1963,Azerbaijan,1
1963,Uzbekistan,1
1963,Congo,3
1963,Japan,1
1963,South Korea,2
1963,Tajikistan,1
1879,Turkey,1
1879,Brazil,1
1879,Italy,1
1879,France,4
1879,Peru,1
1879,Bolivia,1
1879,Venezuela,1
1879,Australia,2
1879,China,3
1879,Chile,2
1879,Belgium,1
1879,Spain,1
1879,Netherlands,2
1879,Denmark,1
1879,Indonesia,1
1879,United States,47
1879,Switzerland,1
1879,Russia,2
1879,Portugal,1
1879,Mexico,4
1879,Egypt,2
1879,India,1
1879,United Kingdom,4
1879,Austria,1
1879,Colombia,1
1879,Greece,1
1879,Japan,3
1879,Nicaragua,1
1835,Brazil,1
1835,United Kingdom,2
1835,Georgia,1
1835,Chile,1
1835,Portugal,2
1835,Cuba,1
1835,Denmark,1
1835,Mexico,2
1835,Sweden,1
1835,France,26
1835,United States,44
1835,Morocco,1
1835,Austria,1
1835,Germany,1
1835,Peru,1
1835,Belgium,1
1835,Venezuela,1
1835,Russia,1
1835,Spain,6
1914,United States,12
1914,United Kingdom,2
1914,Philippines,1
1973,Canada,1
1973,United States,13
1987,Canada,1
1987,Afghanistan,3
1987,Turkmenistan,4
1987,Lithuania,4
1987,Ethiopia,1
1987,Belarus,4
1987,Iran,1
1987,Cuba,1
1987,Iceland,1
1987,Armenia,4
1987,Kazakhstan,4
1987,Ukraine,4
1987,Kyrgyzstan,4
1987,Georgia,4
1987,Libya,1
1987,Moldova,4
1987,North Korea,1
1987,Latvia,4
1987,Russia,4
1987,United States,32
1987,Angola,1
1987,Estonia,4
1987,Uruguay,1
1987,Tajikistan,4
1987,Azerbaijan,4
1987,Uzbekistan,4
1987,Vietnam,1
1987,South Korea,1
1987,Nicaragua,3
1992,Turkmenistan,1
1992,Kuwait,1
1992,Lithuania,1
1992,Israel,1
1992,Belarus,1
1992,Armenia,1
1992,Kazakhstan,1
1992,Ukraine,1
1992,Kyrgyzstan,1
1992,Georgia,1
1992,Moldova,1
1992,United States,16
1992,Latvia,1
1992,Russia,1
1992,North Korea,1
1992,Estonia,1
1992,Azerbaijan,1
1992,Uzbekistan,1
1992,Vietnam,1
1992,Japan,1
1992,South Korea,1
1992,Tajikistan,1
1912,Canada,3
1912,Turkey,6
1912,Italy,3
1912,Panama,19
1912,Costa Rica,1
1912,France,2
1912,Peru,7
1912,Bolivia,1
1912,Venezuela,2
1912,Ecuador,7
1912,Australia,1
1912,Cuba,4
1912,Montenegro,1
1912,Guatemala,3
1912,China,13
1912,Chile,4
1912,Germany,2
1912,Dominican Republic,5
1912,Liberia,7
1912,Philippines,2
1912,Mexico,5
1912,United States,103
1912,Russia,2
1912,Brazil,2
1912,Bulgaria,1
1912,Honduras,5
1912,Uruguay,2
1912,Haiti,2
1912,United Kingdom,8
1912,Colombia,1
1912,Greece,1
1912,Japan,6
1912,Nicaragua,9
1937,United States,7
1937,Spain,1
2014,Afghanistan,6
2014,Turkmenistan,1
2014,Lithuania,1
2014,Somalia,1
2014,Israel,1
2014,Belarus,1
2014,Iran,10
2014,China,2
2014,Armenia,1
2014,Iraq,3
2014,Kazakhstan,1
2014,Ukraine,2
2014,Kyrgyzstan,1
2014,Georgia,1
2014,Philippines,1
2014,Moldova,1
2014,United States,45
2014,Latvia,1
2014,Mali,1
2014,Yemen,1
2014,Russia,1
2014,Myanmar,1
2014,Estonia,1
2014,Tunisia,1
2014,Azerbaijan,1
2014,Uzbekistan,1
2014,Tajikistan,1
1893,Canada,1
1893,Turkey,4
1893,Italy,1
1893,Costa Rica,3
1893,France,3
1893,Ireland,1
1893,Argentina,1
1893,Norway,2
1893,Cuba,2
1893,Venezuela,3
1893,Guatemala,3
1893,Germany,3
1893,Chile,3
1893,Spain,5
1893,Liberia,3
1893,Georgia,1
1893,Denmark,1
1893,United States,41
1893,Sweden,1
1893,Russia,2
1893,Brazil,3
1893,Honduras,4
1893,Mexico,2
1893,United Kingdom,11
1893,Colombia,1
1893,Nicaragua,5
1885,Canada,2
1885,Turkey,4
1885,Italy,3
